sample,verdict
c:\repos\dataset\S2078\4708602.csv,legitimate
c:\repos\dataset\S2078\4714466.csv,legitimate
c:\repos\dataset\S2078\4714502.csv,legitimate
c:\repos\dataset\S2078\4714545.csv,legitimate
c:\repos\dataset\S2078\4714674.csv,legitimate
c:\repos\dataset\S2078\4714755.csv,legitimate
c:\repos\dataset\S2078\4728268.csv,legitimate
c:\repos\dataset\S2078\4728393.csv,legitimate
c:\repos\dataset\S2078\4728918.csv,legitimate
c:\repos\dataset\S2078\4729313.csv,legitimate
c:\repos\dataset\S2078\4734833.csv,legitimate
c:\repos\dataset\S2078\4735046.csv,legitimate
c:\repos\dataset\S2078\4739879.csv,legitimate
c:\repos\dataset\S2078\48-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\49-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\5-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\50-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\51-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\52-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\53-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\54-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\55-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\56-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\57-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\58-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\59-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\6-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\60-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\61-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\62-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\63-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\64-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\65-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\66-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\67-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\68-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\69-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\7-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\70-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\71-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\72-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\73-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\74-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\75-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\76-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\77-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\78-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\79-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\8-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\80-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\81-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\82-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\83-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\84-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\85-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\86-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\87-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\88-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\89-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\9-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\90-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\91-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\92-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\93-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\94-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\95-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\96-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\97-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\98-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\99-SYNTHEZISED-HISTOGRAM.csv,impostor
